product_id,product_title,rating,summary,review
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Worth every penny,"I bought its because of their build quality, the sound quality is moderate. But they produce too much bass and lite and comfortable as you wear nothing. They are lite and well fitted in my ears with default buds.To conclude this might be the best pair of earphones you can get under Rs. 600. If your priorities are that the wire lasts long as it's don't get twitch easily. Don't think too much, just buy it. You will not regret it.v."
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Worth every penny,Sound quality is amazing and build quantity is also amazing my brother is also using this ear buds 1 for long time and its performance is still very good so I also ordered ear buds 2 and both are amazing and working up to expectations.
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Classy product,The Sound quality is superb and the base quality is also good ..The point thing which I liked in this earphone is that its durability ..the wire quality is good ..before I was using the sennheiser cx275 ..the wire got cut from middle ..I am happy with this earphones.
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Simply awesome,NICE PRODUCT... WORTH BUYING.....!!!!Its a Signature sound by Realme India..I love the sound... Best in Segment.@REALME INDIA.
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Mind-blowing purchase,"First of the design is so nice, the texture of the colour is amazing.. Now came to sound quality..I didn't expect it will be this good!! The bass is perfect for ears .. I really feel enjoyed whenever i listen any songs through this headset.. really satisfied for this product... recommend everyone to buy it and enjoy..Thank you."
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Best in the market!,"I am using this headphones from last 6 month , sound quality superb , bass is less in comparison of my brother's boat basshead 225 , but bass is good , built quality very good , magnit is a pros , valuable price , wire quality osm , and this is one of the  best headphones that I uses . 2nd is boat 225 ☺️☺️ must buy"
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,4,Delightful,Good bass over all nice i get Rs599 MRP price is 699 if you are getting under 500 then best
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Best in the market!,"This is the best for daily use. It feels like nothing when in the ear and it's easy to keep organised, thanks to the magnets and organizer. It also has two extra buds one small and large which you can use according to your preference. It also has a tangle free wire. And Flipkart packing and delivery is always the best. No doubt about that."
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,4,Good quality product,Sound quality is acceptable with price range.bass quality is super . Design and build quality is good but personally i Don't like tha wair .all thing is good is this price segment but i have some issue with this mic and the bottoms .
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,3,Nice,"The sound and bass are really good. Bass is really powerful. After 2 weeks of use the pin end is somewhat broken from the inside. Seems wont last for more than 1-2 months at most. But all the other parts looks better built. I have very rough use and i keep my headset in a pouch. Not worth 600, flipkart smartbuy headphones are better but not much rich in sound like this one."
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Brilliant,Best earphone under this price range i have bought sony buds which was available Rs100 more than this price but its sound was low in compare to realme buds2 best earphone under this price range with boosted bass bass is best
ACCFKYE2ARGG67WC,realme Buds 2 Wired Headset,5,Just wow!,"It's sound is osum and bass too , earphone material also very good and trust me guys I am writing this review after 7 month and it is perfect for you so buy this earphone"
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Highly recommended,Good battery 🔋 👌 Sound awesome 👌 Bass 🔊  super Overall good 👍  product in one plus
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Very nice product with amazing battery back up and deep bass.. Awsome sound clarity.it is very flexible  Length of wire is little low.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,This review i was posted after 1 week using this 1+ bass editions neckband. It's sound quality is awesome bass effect also awesom then call audio quality also super when i receive this project it was 100% changed i was used more then 4 days in this neckband using audio and video player per day i am used 3 hrs approximately after 4 days i god 40% of remaining charger. i changed this  neckband with in 10 minutes its fully charged. its worth for money.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,"I've been using this product for the last 3 days. This might be too early to write an elaborate review but I've known enough about this neckband to be ""eligible"".1. Sound Quality: The drivers definitely produce a very balanced sound that is surely going to satisfy most of the people including me. Whether it's about mid frequencies, vocals or the high frequency trebles, or even the lower frequencies, this neckband deals all of those with superior performance. Undoubtedly.2. Bass: Bass is..."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,"Excellent quality.. Packing is awesome.. Neckband quality is impressive its very Soft rubber, light weight.. Sound quality is very nice.. And bass is impressive.. Backup is approx 14 to 15 hours easily  in medium volume.. Very fast Bluetooth connectivity and switching.. Type c charging cable.. I think it is best in this Price range."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,This review i was posted after 1 week using this 1+ bass editions neckband. It's sound quality is awesome bass effect also awesome then call audio quality also super when i receive this project it was 100% changed i was used more then 4 days in this neckband using audio and video player per day i am used 3 hrs approximately after 4 days i got 40% of remaining charger. i changed this neckband with in 10 minutes its fully charged. its worth for money.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Quality is very goodAndSound and bass is also very good But battery is not good Battery backup is not 17hours Battery backup only 10 hours on full volumeAnd this earphone is very good on all condition But battery is not on markAnd 10 to 12 it charge 70 to 80 and playback time upto 8 hoursAnd it completely charge in 20 to 30 minutes But no warning for low batteryI check two time i can not seen low battery warningOverall great product in this price
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Value-for-money,"1. Call quality is Good. I have tested the call infront of high volume TV. The call was pretty good and didn't hear much noise if TV music. 4.5/52. Music is good. Bass is not as expected. But if you adjust the Equalizer, the Music is good. 4/5.3. Comfort is Pretty good. 5/5.4. Battery is also really good. 5/5."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Terrible product,If you are bass lover don't dare to buy this. Bass is really very bad. I have used Sony earphones and they offer pretty good bass than it. I bought this due to hype but in actuality it's not even close to my expectations. Whenever i listen to music it makes me  🤬
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,It was a fantastic experience using this earpiece its just awesome and i loved it like anything it has all the features qnd a definitely good base with good sound quality..i was bit unhappy with its clarity else i was really impressed by its working
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,"The sound quality is really good and it's worth every penny. But the unit I received had some manufacturing defect so after around 3 months of use, the volume in the left side kept decreasing for a week and then completely stopped. Thanks to the one year warranty I took it to the service centre for replacement. And they said I'll get the new one in 7 to 10 days! That's a long time for a music lover to stay without earphones... I also checked the OnePlus website and there were a lot of people ..."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Wonderful,The quality of the headphone is awesome. Easy to connect to any mobile and PC. Sound quality and bass are satisfactory and worth every penny. Go for it!
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Really Nice,Bought these headphones 3 weeks backPros:1. excellent build quality2. Great bass and sound3. light weight and handy4. gives me 10hrs of battery back up5. really good quick chargeCons:1. Missing quick switch button
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Simply outstandingReview after 5days of heavy usageFirst thing to look after when we have earphones like these is battery and it these r fentastic charge for 10mits and it serves you a whole day and even more too.The second best thing is the bass and sound quality and it is simply the best.The next thing is design and pricing. These Bullets reached these specifications too..Overal rating is 10/10 perfect.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Just okay,Product is good but as the name says baas edition it has not such a good bass but its decent sound quality is good but bass is not so satisfying
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Sound clarity is too good in comparison of realme wireless and also bass is far better from realme wireless.bass is reaching in the core.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,"Too good... At last 1+ improved in sound dept. You can feel each and every single note and the most good thing is you can hear tempo in one bud and others in the 2nd bud. I mean, the surround sound sistem is too good"
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,"I am happy with the product I received. Packed tightly and got genuine product.This is after 10days review.I charged for 3time only- battery backup really niceNo irritation at all while placingThere is no noise cancellation i think but voice will be clear for receiving personSounds are really amazing I will re edit again after 20daysDesign, build quality is nice and I don't feel wires will sustain for long periods use.No irritation even after placing it for 10hrs.Nice one... Good ..."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Worth every penny,Compared to OnePlus bullets z this has far better bass and also built quality is good. The sound quality is also good....not as good as LDAC sound system but it is decent overall.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Pretty good,No doubt this neckband was a beast but reason for giving 4 star is sometimes when I use microphone during games it doesn't work properly my teammates didn't hear me properly BTW it's good choice for me only I face sometimes microphone issue.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,1,Hated it!,This earphone is good only for music and gaming. The sound quality over call is very poor. The sound is very low for phone calls. Not recommended to purchase if using for good phone call experience
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Very Good,"Very good product. Sound clarity is fine but due to extra bass some instruments and vocals are faded sometimes! Design and build is good too except there is no cover for the type-c port! Battery backup is too good...no issues there. And comfortable too, itchiness or something like that doesn't happen after using for long hours. Microphone is good, no issues from the other side. And low latency mode best in this price range...even with a non-Oneplus device( I've a Samsung phone ). Overall valu..."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good choice,"Super delivery within one day. Thaks for the filpkart delivery. Best value for price. Durable product. If u looking for a standard bluetooth headset, then go for it"
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Just okay,One thing I tell you that it has high bass. Bass lover will love it. But non bass Love it is headache. But sound quality and build quality is outstanding.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Nice,"Good connectivity, battery backup and build quality. Sound quality is so average, definitely not as good as my boat rockers 255. Useful for office work, attending calls or listening to lectures. A big no for listening to music."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Simply awesome,Awesome looking and stylish all my friends are asking me for testing this product and some of them are buying. that's batter and I like that thing. Also the phone has low latency mode that's also help me in game overall good performance. Must buy 🤗
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Good sound effectBattery backup is super and bass is excellent worth of rate in this productAwesome 👍
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,"Very good product and good quality, sound quality is very impressive bass and stereo equal tuneing, totally amazing product Flipkart delivery is very decent and very waiting for this product just 15 hours only"
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific,Very good 👍 sound 🎤 quality nice bass and treble all over excellent l.battery backup is also nice 👏👏👏thanks to Flipkart for delivery next to the day I ordered 📑
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Just okay,Good bluetooth earphones but price was high for middle class music lovers .bass was good for listinining.mic was not clear in running or at bike.battery back up was nice.earphone 100% not fit into ur ears exactly . totally my opinion sound quality and battery backup good .price comparison was too High .
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good quality product,Fantastic system it has but not have bass. Sound quality is average. I would like to inform you that do not waste your money by seeing ONEPLUS tag. You can buy better Wireless Earphone at very cheap price of Boat. Sound quality good but no to appreciate!
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,"Now from my experience, I searched for a lot of earphones and saw each and every one... What I found was this bass edition is better than most other wireless earphones though some reviews said that build quality is not good.. what I feel is.. sound quality, bass ... Very good! Very happy about it.. Connectivity is top notch... Easy to wear... No any ear pain during long hours of usage.. But battery back up... Its been 5 days now.. I have charged it only 2 twice.. 10 mins full 100%... Wow! One..."
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Best in the market!,Battery backup is good. Charging speed also very fast. Not best but good sound quality. Worth for price. I am enjoying the product
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Nice
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Nice product,I'm loving this bluetooth ☺️😍
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,"Good battery back up, sound should be improved"
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Brilliant,Best sound & bass quality
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Terrific purchase,Useful products
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Good quality product,Good not bad
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Super!,Amazing productSound quality super se upper 💓Battery backup A1
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Excellent,OsM Baas .....I Have Been Using for 30 Days.....I always sleep around the night in my neck....No Defect No Damage.....Battery Backup 2 Days.....Charged in 15-20 mins....Magnetic Buds.....Charging Light (Red)After Charged Light (White)Premium Quality.....Noise Cancellation....
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Fabulous!,I loved it..
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,Extraordinary just go for it.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Mind-blowing purchase,1.sound & bass❤️❤️❤️❤️2.Product😊😊😊👌👌👌👌👌🔥🔥🔥🔥🔥
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,4,Worth the money,Super sound quality
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Awesome,Best earphone
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Must buy!,Super super head phones.the sound quality is absolutely amazing.and battery life is good.
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Great product,I've choose red color it's amazing...🥰
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,5,Just wow!,nice
ACCFVA3KZ2EYMYX3,OnePlus Bullets Wireless Z Bass Edition Bluetooth Headset,3,Fair,"I bought this blootooth 1+one last Dec 2020 . Sound quality is good, Battery backups is very nice. But I have facing connectivity issue. It will be take 1 minutes . Overall product ok.  But I'm not satisfied with connectivity."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Value-for-money,"Amazing Product, bass is amazing and easy to carry , Also you like the insulation of product , battery backup is very good. Satisfied With Product"
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Perfect product!,Worth it If you think to buy a tws then it is a best option light weight easy to carry I'm Happy From This.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Just okay,Good and well but still some batter time improved it will be good and I have a small fear that these buds or not fitting properly some times and may fall down that is a draw back.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Good choice,"Genuine review (after 1 week of use), I was quiet confused whether to buy these earbuds or oppo enco w11 or boat airdopes 441. Atlast I bought realme buds q in 1565/-Pros - Sound very goodBass very goodInstant connectivity to Bluetooth.Battery backup goodLight weightPremium lookLink appWater and sweat proofGaming modeCons -Not having a good responsive touch. It makes delay responses.Call quality average, not bad but not that good in outdoors.Not having that good connectivity r..."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Not recommended at all,"As they rightly say about Chinese Products: Chala Toh Chand Tak; Nahi Toh Raat Tak.Review after a month of using this product:Sound Quality Is good, above average I would call it.Easy to pair and connect.Like the fit, fits perfect in your ears.Issues: 1. If you are watching a video, after a while, you would notice that the video is not in sync with the sound. Theres a constant disconnect which cause the video to relay first and then u hear the audio.2. The right earbud has stopped wo..."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Fabulous!,Awesome product in such a low price...didn't expected..I never loved any earphone than samsung in ear headphones even akg headphones couldn't beat that and this realme bud is exactly like samsung in ear...loved it must buy
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Good quality product,"First of all, size of the product is very small and handy, it can easily fit in your pocket. Battery backup is good as of now.Call quality is average, not expecting more...Sound quality is good for bass lovers, but not crispy. I'm using sony Headset (wired) while compared it's average.Usb type c is missing but not a issue.Interfaces - touch controls are average. Overall your budget is 1500 to 2000 consider to buy."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Just okay,"I am writing this review after using this product for more than 4 months now. ~Sound quality ( bass ) is good but not great. If you are a bass lover buy local earphones, they provide more bass than this product. Overall, sound quality is good.~Voice calls via Bluetooth is not at all impressive. If you are at a quiet place you can expect these to work just fine but if you are at public place don't even try to talk via these ear buds.~ Design is great. I love the design, fits well in ears an..."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Classy product,Bass is not that much good . But the quality of vocals and loudness is absolutely fabulous .Although i face some connectivity problems with the left bud sometimes but overall a good purchase .pretty much much happy with my decision
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Classy product,"LOVE IT 👌🏻Awesome Sound Quality with Superb Bass and noise cancellation, So light weight and perfect fit in ear. Love these Buds specially if you compare this with any other brand in this price thanks to realme For this great deal."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Very Good,Best In this Range....... Blindly Go for it I'm writing this review after using for 30 Days*Microphone is working smoothly*Battery Backup is more than mentioned*Connecting time is 2 sec max *Fitting in ear is perfect (Customise with 3 Extra Sets of Buds)*Easy to carry*Sound is best in the range but it can be improved*Bass also need improvement
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Really Nice,This buds gives such a good quality experience of listening. Fine bass and good build quality. Bt battery backup stands extremely good . I have purchased this Bud's 10 days ago since then I got fine performance from this buds.I must say worth of every Penny I spent on it.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Mind-blowing purchase,If u want earbuds for gaming like pubgm and cod and listening to music go for it If u want for call purpose go for some other cause u have to speak very very loud so that the other person could hear my voice but all the rest things are perfect specially battery backup is so good I almost get atleast 7 hours at 70% volume when gaming from when i take the buds out of the charging caseThe design is good.There is no led in buds but only one in charging case to show that the case is charging o...
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Super!,Good proudct excellent ear buds nice sound good battery backup nice design and very light weight.Thanks realme........Fabulous product by realme🙏🙏👍👍👌👌🍫🍫
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Just okay,The product is best and sound quality also best and beti so nice range also nice disadvantages after 7 days the right earbud will not work it will work but charging will not support you should clean the box and you should keep the charging and it works you don't think that the right earbud is not working to be working but it won't get charged through you should clean one time and you will do charge means you will get charged Atlas I control my speech by saying that the real world so nice name...
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Great product,"Best noise cancelling buds for this priceEven though it has no noise cancelling!It's pretty good and bass is awesome and sound quality is also good, I can literally hear the lyrics even I'm standing in the crowd and it fits perfect that you won't hear outside noise at all."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Great product,Bought them in 1499 20 days ago...battery is 2 hrs for songs 1.5 hrs for call for a single bud. But the box can fully charge them in 30 minutes so no problem ..mic connectivity during call is also very good seems like hd calling but for a better experience you may require a calm place. Overall with brand support like real me one can buy blindfull
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Wonderful,Awsm
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Worth every penny,Amazing 👏
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Just wow!,Super Vera level iruku buds
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Great product,Very handy and also very useful product 😊i like it ❤️
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Utterly Disappointed,"After 2 months they are not connecting, right bud is not working since 1st week now left one also stopped connectingNote - replacement taken within a week as right side bud stopped working same happened in new also, now this review is for replaced oneDon't buy"
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Just wow!,Very nice product
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Not recommended at all,"One bud stopped working just after 10 days, now flipkart is not returning or exchanging the product, do not buy this product"
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Does the job,"Writing this review after one and half months of purchasing. Pros:-1) Battery backup is good, not great but you can't expect more from this2) Sound is good. If you're an audiophile don't go for it, though sounds good but it would disappoint you.2) Bass is good. Cons:-1) You would hate it for its turbulences. Right pair of the bluetooth headset got corrupted in just 45 days of light using and doesn't gets connected. After talking to the customer representative, they fu*king suggested m..."
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Just wow!,Goof product from realme.I am quite impressed from these
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Worthless,In one hour calling battery reduces from 100% to 10%Never ever buy this product
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Worst experience ever!,"Within the return period it will work perfectly but after that too many problems you will face so don't buy this earbuds i have brought this on 12 jan and on 22 jan it's showing its true colours....I'm having connection issues, charging issue and more yet to come . Opening the box is very complicated"
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Best in the market!,Good
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Worth every penny,Best Quality buds
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Does the job,Sound and build is pretty good but touch control not working properly.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Not recommended at all,Don't buy this ! Doesn't catch our voice while driving ! Waste of money and also no return policy
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Super!,All are good but Noice cancelation on call not good .
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Just wow!,Sound Quality 10/10Design 10/10Light Weight 10/10Battery Backup 10/10Build Quality 7/10Latency 9/10
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Fabulous!,Osm product
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Worth the money,Good product.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,3,Good,Pocket friendly worth buying sound quality is awesone bass is also good battery backup is also quite good.10/09
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Good quality product,Good prodect nice ❣️
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Best in the market!,Mind blowing purchaseIt's bass is very good & battery backup is super then only one disappointed in this that's when using to talk it didn't respond correctly and it's automatically it off
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Must buy!,Battery is superb Sound quality awesomeBuild quality is goodBut value for money I love it
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Mind-blowing purchase,Awesome sound and bass. Love this product.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Worst experience ever!,Flipkart provide me a damage product. Return rejected. Don't buy this.
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Terrific,Bass is very goodOverall nice product at this range I got it @1599
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Don't waste your money,First few days it works well...then after ...the case and earpods didnt charge ...
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Worth every penny,good sound quality🤩
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Highly recommended,Best product
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Super!,Mindblowing productGood sound qualityBattery backup to goodBut calling issuesI am parches 1564/-rs
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,5,Great product,Unbelievable sound quality!!! Nothing is as good as this Realme Buds Q. Awesome Product!!!!
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,1,Useless product,Sound and battery life is good but touch response is very poor and not working properly
ACCFVWN4PGNTEFGY,realme Buds Q Bluetooth Headset,4,Pretty good,Good
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,I am very happy with this product. The U&I Titanic series sports neckband is just awesome. The sound and bass is too good. It has also very good battery life and I haven't charged it since 3 days and more to go. It is comfortable to wear and has perfect sound quality. I had an excellent experience of this neckband. It is also economical. A must buy for all.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best Bluetooth headphones for the price,"I literally use my bluetooth headsets all day long, for almost every purpose. I run and skate several times weekly, and use my headset for business calls etc.  ///I've had many ""around the neck"" bluetooth headsets, this by far seems to be the best!Super easy instructions, at initial power on, it goes automatically into pairing mode. The  answer/accept/decline is GREAT!Definately worth the money. (And I almost never say that!!!)///Positive:- The sound quality and product product quality..."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,Great experience... awesome sounds quality.. noise reduction .very much comfortable in ears .. awesome build quality .stylish look that makes it different from other brand . happy...Good packing on this price range...
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,This product is really good. The quality is good must buy at this price. The sound & bass is nice. Battery life  lasts for a day easily. The connectivity is also great. The clarity and sound is superb. It’s very handy and not heavy. It’s easy to carry.
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,"This is amazing product, sound quality awesome, mic very solid and the very important thing is battery backup i am shocked this is giving 19 hours backup with playing songs calling and all.    I m giving five star to this product this is also low price and product is too good. Thanks flipkart love you always"
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,"This is Bluetooth earphone is of very good quality and make. This looks very much durable and long-lasting. Battery backup is good enough to listen to day-long music. And feels comfortable in the ears and looks unique.  Bluetooth coverage is good enough to walk around the house and keep the phone somewhere else. Also the clarity and sound quality are good too. This looks like premium made and quality.  And it's for a great value,  Recommended to buy."
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Quality is Good .. Build Desine is Nice and Sound quality is Ossoum At this price.. But Charging cable is too Short i am not Happy .. But  all over Headphone is Good i like it ...Battery Backup is Very good qualityThank you..
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,U&i Titanic quality is awesome and looks are pretty sober the sound quality is also good bass lovers will love it  I had a minor audio very clear and awesome voice quality long hour battery back up 8 hours very awesome neck band
